uid,age,gender,race
39125,62,Male,White
39126,71,Female,Hispanic
39127,76,Female,White
39128,67,Female,Black
39129,12,Male,White
39130,86,Female,Hispanic
39131,65,Male,Black
39132,48,Male,Black
39133,68,Male,White
39134,63,Male,Hispanic
39135,36,Female,Black
39136,45,Female,Two
39137,55,Female,Hispanic
39138,23,Male,Asian
39139,55,Male,Hispanic
39140,36,Male,Two
39141,11,Female,White
39142,17,Female,White
39143,51,Male,White
39144,14,Female,Black
39145,15,Female,Black
39146,47,Female,White
39147,63,Male,White
39148,33,Female,White
39149,24,Female,Hispanic
39150,4,Male,Hispanic
39151,25,Male,White
39152,20,Male,White
39153,31,Male,White
39154,46,Male,White
39155,7,Female,Black
39156,13,Male,Black
39157,65,Female,White
39158,33,Male,White
39159,26,Female,White
39160,42,Female,Black
39161,6,Female,White
39162,0,Male,Hispanic
39163,37,Female,White
39164,25,Female,Black
39165,42,Female,White
39166,65,Female,Hispanic
39167,8,Male,White
39168,8,Male,White
39169,20,Female,Hispanic
39170,24,Male,White
39171,26,Male,White
39172,78,Male,Hispanic
39173,51,Male,Black
39174,67,Female,Hispanic
39175,30,Male,White
39176,30,Female,Other
39177,61,Female,Hispanic
39178,12,Male,Two
39179,23,Male,Black
39180,17,Female,White
39181,0,Female,Black
39182,20,Female,White
39183,84,Female,White
39184,47,Male,White
39185,0,Female,Hispanic
39186,10,Male,White
39187,15,Female,White
39188,2,Male,Black
39189,33,Female,White
39190,20,Male,Hispanic
39191,50,Female,White
39192,68,Female,Hispanic
39193,5,Male,Hispanic
39194,65,Female,Hispanic
39195,27,Female,White
39196,31,Male,Black
39197,26,Male,Hispanic
39198,11,Male,Black
39199,28,Male,Hispanic
39200,34,Female,Black
39201,56,Male,Hispanic
39202,3,Male,White
39203,44,Male,Hispanic
39204,7,Male,White
39205,57,Male,White
39206,72,Female,White
39207,17,Male,Black
39208,17,Female,Black
39209,47,Male,Black
39210,28,Female,White
39211,1,Female,White
39212,71,Male,White
39213,11,Female,Hispanic
39214,14,Male,Black
39215,46,Male,White
39216,48,Female,Hispanic
39217,32,Female,White
39218,23,Female,White
39219,18,Male,Hispanic
39220,33,Male,Hispanic
39221,18,Female,White
39222,52,Male,Hispanic
39223,15,Female,White
39224,46,Female,White
39225,85,Male,White
39226,42,Male,Hispanic
39227,50,Male,White
39228,5,Male,Hispanic
39229,33,Female,Hispanic
39230,46,Female,Hispanic
39231,40,Male,Hispanic
39232,72,Male,Other
39233,38,Male,Asian
39234,43,Female,Asian
39235,35,Female,Hispanic
39236,5,Female,Black
39237,34,Male,White
39238,87,Male,White
39239,75,Male,White
39240,51,Male,Asian
39241,27,Female,Black
39242,83,Male,Asian
39243,46,Female,White
39244,73,Male,White
39245,13,Female,Hispanic
39246,22,Male,Hispanic
39247,14,Female,White
39248,58,Male,Hispanic
39249,10,Female,Hispanic
39250,74,Female,Asian
39251,20,Male,White
39252,31,Male,White
39253,78,Male,White
39254,30,Male,White
39255,57,Female,White
39256,93,Female,White
39257,56,Male,Asian
39258,10,Male,White
39259,62,Male,White
39260,32,Female,White
39261,41,Female,White
39262,5,Female,Black
39263,26,Male,White
39264,10,Female,White
39265,94,Female,White
39266,3,Male,White
39267,85,Female,White
39268,58,Male,Asian
39269,30,Male,Black
39270,0,Male,White
39271,54,Female,Hispanic
39272,43,Male,Black
39273,43,Female,Hispanic
39274,20,Male,White
39275,78,Female,White
39276,21,Female,White
39277,54,Male,Hispanic
39278,45,Male,White
39279,63,Female,Hispanic
39280,15,Female,Hispanic
39281,2,Male,White
39282,47,Female,Asian
39283,45,Female,Black
39284,54,Male,Hispanic
39285,63,Male,Two
39286,24,Male,Asian
39287,24,Male,Two
39288,13,Male,White
39289,22,Male,White
39290,45,Female,Black
39291,67,Female,White
39292,72,Female,Hispanic
39293,42,Male,White
39294,93,Male,White
39295,20,Female,White
39296,70,Male,Hispanic
39297,18,Female,Black
39298,25,Female,Hispanic
39299,13,Male,Hispanic
39300,91,Male,White
39301,42,Male,Hispanic
39302,18,Female,White
39303,40,Female,White
39304,34,Female,White
39305,28,Male,Hispanic
39306,54,Female,White
39307,23,Male,Hispanic
39308,35,Female,Hispanic
39309,12,Female,White
39310,62,Female,White
39311,68,Male,White
39312,73,Male,White
39313,32,Female,White
39314,7,Female,Two
39315,50,Male,White
39316,6,Female,Black
39317,33,Male,Hispanic
39318,14,Male,White
39319,32,Male,Hispanic
39320,43,Female,White
39321,32,Female,Two
39322,27,Male,White
39323,33,Female,White
39324,21,Female,Hispanic
39325,33,Male,White
39326,42,Male,White
39327,57,Female,White
39328,36,Female,Black
39329,51,Female,Hispanic
39330,32,Female,Asian
39331,89,Female,White
39332,26,Female,White
39333,45,Female,White
39334,33,Male,White
39335,36,Male,White
39336,63,Female,Hispanic
39337,2,Female,Hispanic
39338,64,Female,Asian
39339,68,Male,White
39340,67,Female,Hispanic
39341,72,Male,Black
39342,47,Female,White
39343,30,Female,White
39344,11,Female,White
39345,1,Male,Hispanic
39346,36,Female,Asian
39347,27,Female,White
39348,12,Female,White
39349,53,Female,White
39350,42,Female,White
39351,25,Female,White
39352,61,Female,Hispanic
39353,37,Male,White
39354,67,Male,White
39355,68,Male,White
39356,0,Female,Black
39357,41,Male,Hispanic
39358,65,Male,Hispanic
39359,46,Female,White
39360,15,Female,White
39361,73,Male,Hispanic
39362,20,Female,Hispanic
39363,34,Male,Black
39364,37,Male,White
39365,25,Male,White
39366,3,Male,White
39367,1,Male,Hispanic
39368,38,Female,Hispanic
39369,51,Female,White
39370,21,Female,White
39371,16,Male,White
39372,38,Female,Hispanic
39373,67,Female,White
39374,12,Male,Hispanic
39375,15,Female,Black
39376,36,Male,White
39377,16,Female,Hispanic
39378,32,Male,Black
39379,61,Female,White
39380,35,Female,White
39381,72,Female,Black
39382,45,Male,Hispanic
39383,44,Female,White
39384,67,Female,Hispanic
39385,63,Male,White
39386,41,Female,White
39387,62,Male,Black
39388,35,Female,Islander
39389,52,Male,White
39390,65,Male,White
39391,30,Male,White
39392,16,Male,Black
39393,13,Male,White
39394,43,Male,Black
39395,10,Female,Black
39396,54,Female,White
39397,6,Male,Hispanic
39398,14,Male,White
39399,45,Female,White
39400,35,Female,White
39401,26,Female,Hispanic
39402,32,Female,White
39403,38,Male,White
39404,0,Female,Hispanic
39405,66,Female,Black
39406,18,Male,White
39407,55,Female,Hispanic
39408,65,Female,Asian
39409,78,Male,White
39410,36,Female,Black
39411,23,Male,White
39412,74,Female,White
39413,97,Female,White
39414,66,Male,Black
39415,58,Male,Hispanic
39416,76,Male,Black
39417,15,Female,Hispanic
39418,55,Female,Hispanic
39419,25,Female,White
39420,35,Female,White
39421,54,Female,Black
39422,38,Female,White
39423,23,Male,Hispanic
39424,40,Female,White
39425,37,Female,White
39426,16,Female,Hispanic
39427,33,Male,White
39428,54,Male,White
39429,26,Male,White
39430,35,Female,Hispanic
39431,34,Male,Black
39432,35,Female,Hispanic
39433,48,Female,Hispanic
39434,8,Female,White
39435,37,Male,White
39436,21,Female,Hispanic
39437,20,Male,Hispanic
39438,97,Male,Hispanic
39439,3,Male,White
39440,65,Female,White
39441,75,Male,Hispanic
39442,4,Female,Hispanic
39443,62,Female,White
39444,5,Male,Hispanic
39445,26,Male,Asian
39446,31,Female,Hispanic
39447,80,Female,White
39448,6,Male,White
39449,45,Female,White
39450,33,Male,Black
39451,67,Female,Black
39452,47,Male,White
39453,51,Female,White
39454,57,Female,Hispanic
39455,12,Female,White
39456,24,Male,White
39457,55,Male,Hispanic
39458,37,Female,White
39459,30,Female,Hispanic
39460,51,Female,White
39461,53,Male,White
39462,68,Female,White
39463,23,Male,Hispanic
39464,73,Male,White
39465,7,Male,Hispanic
39466,32,Female,Hispanic
39467,6,Male,White
39468,5,Female,Hispanic
39469,61,Female,White
39470,21,Female,Hispanic
39471,6,Female,Hispanic
39472,67,Male,White
39473,28,Female,Hispanic
39474,50,Male,Black
39475,77,Male,White
39476,44,Female,Black
39477,76,Male,White
39478,14,Female,Hispanic
39479,25,Female,Black
39480,50,Female,White
39481,53,Male,Black
39482,64,Female,Hispanic
39483,73,Female,White
39484,40,Female,White
39485,30,Male,Black
39486,51,Male,Hispanic
39487,17,Female,White
39488,35,Female,White
39489,34,Male,White
39490,4,Male,Hispanic
39491,16,Male,Hispanic
39492,21,Female,Black
39493,57,Male,Hispanic
39494,36,Male,White
39495,37,Male,White
39496,5,Male,White
39497,50,Female,Hispanic
39498,63,Male,White
39499,34,Male,White
39500,36,Male,White
39501,27,Male,Black
39502,48,Female,Hispanic
39503,0,Female,White
39504,20,Male,Hispanic
39505,32,Male,White
39506,21,Female,Black
39507,27,Female,Hispanic
39508,5,Male,White
39509,17,Male,White
39510,43,Female,White
39511,24,Female,White
39512,65,Male,White
39513,13,Male,Hispanic
39514,51,Female,White
39515,43,Female,White
39516,60,Male,Hispanic
39517,7,Female,Hispanic
39518,61,Female,Hispanic
39519,50,Male,White
39520,2,Female,Hispanic
39521,37,Female,White
39522,90,Male,White
39523,32,Male,White
39524,50,Female,Black
39525,26,Female,White
39526,35,Female,Asian
39527,27,Male,Black
39528,54,Male,Hispanic
39529,56,Male,White
39530,3,Male,White
39531,36,Male,White
39532,12,Male,White
39533,44,Male,White
39534,7,Male,Black
39535,27,Male,Hispanic
39536,41,Male,White
39537,60,Male,Black
39538,25,Female,Hispanic
39539,22,Male,White
39540,28,Female,Hispanic
39541,40,Male,Black
39542,20,Male,White
39543,3,Female,Hispanic
39544,5,Male,White
39545,32,Male,Hispanic
39546,54,Male,White
39547,17,Male,White
39548,33,Male,White
39549,11,Female,White
39550,23,Female,White
39551,12,Male,White
39552,20,Female,White
39553,78,Female,Black
39554,25,Female,White
39555,35,Male,Black
39556,78,Male,White
39557,55,Female,White
39558,98,Female,White
39559,65,Male,Black
39560,10,Male,White
39561,3,Female,Hispanic
39562,65,Female,Hispanic
39563,64,Female,Asian
39564,74,Female,Hispanic
39565,28,Female,Black
39566,12,Female,Black
39567,51,Female,Black
39568,30,Female,Hispanic
39569,12,Male,White
39570,43,Male,White
39571,25,Female,White
39572,41,Male,Hispanic
39573,34,Male,Asian
39574,51,Male,Other
39575,34,Male,Black
39576,27,Female,Hispanic
39577,8,Male,White
39578,2,Female,Hispanic
39579,38,Male,White
39580,64,Male,White
39581,48,Female,White
39582,5,Female,Hispanic
39583,3,Female,White
39584,18,Female,White
39585,11,Female,Hispanic
39586,21,Female,Black
39587,31,Male,White
39588,21,Male,White
39589,27,Female,White
39590,50,Male,Hispanic
39591,58,Female,White
39592,61,Female,White
39593,5,Male,White
39594,95,Male,Hispanic
39595,50,Male,Black
39596,34,Female,White
39597,73,Female,White
39598,50,Female,White
39599,53,Female,Hispanic
39600,32,Male,White
39601,77,Female,White
39602,60,Female,Two
39603,26,Male,Hispanic
39604,11,Female,Black
39605,33,Male,White
39606,20,Male,Black
39607,28,Female,Black
39608,3,Female,White
39609,40,Female,Hispanic
39610,62,Male,Asian
39611,13,Male,White
39612,61,Female,Black
39613,41,Male,Hispanic
39614,0,Female,Hispanic
39615,30,Female,Black
39616,70,Female,Hispanic
39617,20,Male,Black
39618,11,Female,White
39619,48,Male,Black
39620,42,Male,White
39621,45,Male,White
39622,45,Male,Black
39623,42,Female,Black
39624,62,Female,Hispanic
39625,64,Male,White
39626,48,Male,White
39627,85,Female,Black
39628,48,Female,Hispanic
39629,20,Female,White
39630,25,Female,White
39631,24,Female,Two
39632,24,Female,Hispanic
39633,7,Female,Black
39634,34,Male,Black
39635,13,Male,Hispanic
39636,61,Female,White
39637,28,Male,White
39638,52,Female,White
39639,0,Male,Black
39640,54,Male,White
39641,20,Female,White
39642,64,Male,White
39643,18,Female,White
39644,24,Male,Hispanic
39645,26,Female,Hispanic
39646,30,Female,White
39647,96,Male,White
39648,2,Female,Hispanic
39649,31,Female,Black
39650,10,Male,Black
39651,56,Male,Two
39652,21,Female,Black
39653,41,Male,Hispanic
39654,31,Male,White
39655,11,Female,White
39656,42,Female,White
39657,34,Female,Hispanic
39658,34,Male,White
39659,54,Female,Black
39660,47,Female,White
39661,52,Male,White
39662,71,Female,White
39663,22,Male,Hispanic
39664,63,Female,Black
39665,46,Female,Black
39666,88,Female,Hispanic
39667,62,Female,Asian
39668,3,Male,White
39669,63,Female,Hispanic
39670,46,Female,Two
39671,87,Male,Hispanic
39672,43,Female,White
39673,42,Male,White
39674,37,Male,Hispanic
39675,4,Male,Black
39676,3,Male,White
39677,34,Male,Hispanic
39678,0,Male,White
39679,62,Female,Hispanic
39680,21,Female,White
39681,66,Male,Hispanic
39682,68,Male,Asian
39683,71,Female,Two
39684,78,Male,Hispanic
39685,51,Male,White
39686,3,Male,Hispanic
39687,20,Female,White
39688,2,Female,White
39689,11,Female,White
39690,50,Female,Black
39691,70,Male,Black
39692,16,Male,Hispanic
39693,27,Male,Black
39694,83,Male,Hispanic
39695,42,Male,Hispanic
39696,76,Male,Black
39697,30,Male,White
39698,36,Male,White
39699,70,Female,Hispanic
39700,64,Male,Black
39701,26,Male,Black
39702,14,Female,White
39703,72,Male,Hispanic
39704,31,Female,Hispanic
39705,40,Female,Black
39706,21,Female,Hispanic
39707,73,Male,Hispanic
39708,51,Female,Hispanic
39709,57,Female,Asian
39710,2,Female,Hispanic
39711,3,Female,White
39712,62,Male,White
39713,5,Female,White
39714,58,Female,Hispanic
39715,6,Female,Black
39716,13,Male,White
39717,54,Male,White
39718,7,Male,Hispanic
39719,10,Female,White
39720,55,Female,Hispanic
39721,37,Female,Two
39722,74,Male,Hispanic
39723,25,Female,Hispanic
39724,50,Female,Black
39725,36,Female,Hispanic
39726,41,Female,Hispanic
39727,31,Male,White
39728,51,Male,Hispanic
39729,26,Female,Hispanic
39730,87,Female,White
39731,26,Male,White
39732,77,Female,Black
39733,23,Female,White
39734,17,Male,Hispanic
39735,7,Male,Hispanic
39736,78,Male,White
39737,63,Female,White
39738,66,Female,White
39739,88,Female,White
39740,62,Male,White
39741,41,Male,White
39742,77,Male,White
39743,68,Male,White
39744,74,Male,Black
39745,16,Male,Black
39746,76,Female,Hispanic
39747,43,Male,White
39748,51,Male,Hispanic
39749,60,Female,White
39750,14,Male,Hispanic
39751,68,Female,Hispanic
39752,67,Female,White
39753,77,Female,Hispanic
39754,4,Female,Asian
39755,62,Female,Hispanic
39756,23,Male,Hispanic
39757,72,Female,Hispanic
39758,53,Female,White
39759,41,Male,White
39760,18,Female,White
39761,57,Male,White
39762,5,Male,White
39763,57,Female,White
39764,45,Male,White
39765,24,Male,Asian
39766,8,Male,Two
39767,26,Male,Hispanic
39768,78,Female,White
39769,48,Female,Asian
39770,3,Male,White
39771,23,Female,White
39772,60,Female,White
39773,27,Female,White
39774,61,Male,White
39775,25,Male,White
39776,48,Male,White
39777,87,Male,Black
39778,35,Female,White
39779,8,Male,Two
39780,30,Male,White
39781,3,Female,Black
39782,36,Male,Asian
39783,37,Female,White
39784,28,Female,Black
39785,14,Male,Hispanic
39786,57,Male,Hispanic
39787,40,Male,Black
39788,5,Male,Black
39789,13,Male,White
39790,31,Male,Black
39791,6,Female,White
39792,46,Female,Hispanic
39793,31,Male,Hispanic
39794,3,Male,Hispanic
39795,33,Female,White
39796,68,Male,White
39797,61,Female,White
39798,14,Female,White
39799,25,Female,Black
39800,12,Male,White
39801,51,Female,White
39802,55,Male,White
39803,18,Male,Hispanic
39804,15,Female,Hispanic
39805,98,Male,White
39806,56,Male,White
39807,48,Female,Hispanic
39808,60,Male,White
39809,73,Female,Black
39810,17,Female,White
39811,27,Female,White
39812,33,Female,Black
39813,22,Male,Black
39814,38,Female,Hispanic
39815,96,Female,White
39816,32,Male,White
39817,46,Male,Asian
39818,55,Male,Hispanic
39819,62,Male,Two
39820,43,Male,White
39821,16,Male,Hispanic
39822,30,Male,Hispanic
39823,38,Male,Hispanic
39824,30,Female,Black
39825,58,Female,White
39826,23,Male,Hispanic
39827,33,Female,Black
39828,28,Male,White
39829,47,Female,Hispanic
39830,25,Male,Hispanic
39831,56,Male,Black
39832,25,Female,Black
39833,10,Male,White
39834,38,Male,Hispanic
39835,42,Male,Asian
39836,97,Female,Black
39837,13,Male,Hispanic
39838,31,Male,White
39839,52,Female,Hispanic
39840,4,Male,Black
39841,77,Male,Asian
39842,60,Female,Black
39843,30,Female,Hispanic
39844,3,Male,White
39845,21,Male,Black
39846,28,Female,Black
39847,25,Male,White
39848,2,Female,Hispanic
39849,52,Male,Black
39850,36,Male,Hispanic
39851,58,Male,White
39852,72,Female,Hispanic
39853,11,Male,Hispanic
39854,47,Female,White
39855,42,Female,White
39856,33,Female,Hispanic
39857,23,Male,White
39858,2,Female,Hispanic
39859,32,Female,Hispanic
39860,53,Female,Black
39861,33,Male,White
39862,71,Male,Black
39863,56,Male,White
39864,48,Female,Hispanic
39865,32,Male,Hispanic
39866,58,Female,White
39867,47,Male,Hispanic
39868,13,Male,Hispanic
39869,21,Male,Asian
39870,63,Female,Two
39871,10,Female,Black
39872,48,Male,White
39873,7,Female,Black
39874,44,Male,Black
39875,7,Male,White
39876,40,Female,Black
39877,4,Male,Hispanic
39878,57,Male,Asian
39879,77,Female,White
39880,48,Female,White
39881,91,Male,Black
39882,14,Male,Hispanic
39883,13,Female,Hispanic
39884,14,Female,White
39885,35,Female,Hispanic
39886,56,Male,White
39887,61,Male,White
39888,63,Female,Hispanic
39889,36,Male,Hispanic
39890,40,Male,White
39891,16,Male,Asian
39892,8,Female,White
39893,31,Male,Hispanic
39894,35,Female,Black
39895,90,Female,White
39896,20,Female,Native
39897,38,Male,Hispanic
39898,46,Male,Hispanic
39899,11,Male,White
39900,26,Female,White
39901,57,Male,White
39902,26,Female,Hispanic
39903,42,Female,Hispanic
39904,33,Female,Asian
39905,56,Female,Black
39906,53,Male,Hispanic
39907,5,Female,Hispanic
39908,34,Female,White
39909,40,Female,Hispanic
39910,41,Female,White
39911,52,Male,White
39912,46,Male,White
39913,27,Male,White
39914,57,Male,White
39915,26,Female,Hispanic
39916,31,Female,Hispanic
39917,32,Female,Asian
39918,98,Female,White
39919,6,Female,Hispanic
39920,73,Male,Hispanic
39921,5,Male,Black
39922,65,Male,White
39923,35,Male,White
39924,68,Male,Hispanic
39925,13,Male,Black
39926,67,Male,Hispanic
39927,38,Female,Hispanic
39928,51,Female,Hispanic
39929,82,Female,White
39930,66,Female,White
39931,26,Female,White
39932,36,Female,White
39933,45,Male,White
39934,30,Female,Black
39935,6,Female,White
39936,11,Female,Hispanic
39937,58,Male,White
39938,12,Female,Black
39939,64,Female,White
39940,63,Female,Hispanic
39941,17,Female,Hispanic
39942,61,Male,Hispanic
39943,51,Female,White
39944,42,Female,Black
39945,30,Female,Hispanic
39946,57,Female,Hispanic
39947,64,Male,White
39948,32,Male,White
39949,47,Male,Hispanic
39950,25,Male,Asian
39951,2,Female,White
39952,57,Female,White
39953,2,Female,Black
39954,57,Male,Hispanic
39955,62,Female,Hispanic
39956,14,Male,Hispanic
39957,44,Female,White
39958,26,Female,Two
39959,43,Male,Hispanic
39960,46,Male,White
39961,30,Female,White
39962,91,Female,White
39963,51,Female,Two
39964,10,Male,Hispanic
39965,57,Male,Hispanic
39966,28,Male,Hispanic
39967,55,Female,Hispanic
39968,37,Male,Black
39969,50,Female,Black
39970,13,Male,White
39971,76,Male,White
39972,55,Female,Black
39973,12,Male,Asian
39974,54,Female,White
39975,42,Female,White
39976,5,Female,White
39977,32,Male,White
39978,25,Male,Hispanic
39979,78,Female,White
39980,24,Male,White
39981,16,Female,Asian
39982,22,Male,White
39983,3,Male,Black
39984,65,Male,Asian
39985,30,Female,Hispanic
39986,48,Male,Black
39987,50,Female,White
39988,41,Male,White
39989,76,Female,Asian
39990,18,Female,Black
39991,7,Female,White
39992,62,Male,Black
39993,30,Male,White
39994,10,Male,Black
39995,58,Female,White
39996,10,Female,White
39997,51,Female,Black
39998,43,Male,Hispanic
39999,41,Male,Black
40000,20,Male,White
40001,43,Male,White
40002,31,Female,White
40003,54,Female,Hispanic
40004,50,Female,White
40005,48,Male,White
40006,32,Female,Black
40007,5,Female,Hispanic
40008,92,Female,Hispanic
40009,33,Male,Black
40010,66,Male,White
40011,51,Female,Black
40012,40,Male,Hispanic
40013,71,Male,Hispanic
40014,1,Male,Hispanic
40015,45,Female,Hispanic
40016,52,Female,White
40017,30,Female,White
40018,20,Female,Black
40019,44,Female,Two
40020,37,Male,White
40021,63,Male,Hispanic
40022,21,Male,Hispanic
40023,40,Male,Hispanic
40024,22,Male,White
40025,10,Male,Hispanic
40026,18,Male,White
40027,37,Male,Black
40028,11,Female,White
40029,43,Female,White
40030,1,Male,White
40031,2,Male,White
40032,43,Male,Two
40033,67,Female,Hispanic
40034,18,Female,Asian
40035,14,Male,Black
40036,31,Female,Hispanic
40037,51,Female,White
40038,64,Female,Hispanic
40039,8,Female,White
40040,2,Female,Hispanic
40041,22,Male,White
40042,32,Male,White
40043,27,Male,Hispanic
40044,30,Male,White
40045,80,Male,Hispanic
40046,24,Female,Black
40047,58,Male,White
40048,1,Female,Hispanic
40049,62,Male,Hispanic
40050,21,Female,Hispanic
40051,56,Female,White
40052,14,Male,Asian
40053,11,Female,Black
40054,34,Male,Black
40055,35,Male,Black
40056,4,Male,Asian
40057,70,Male,White
40058,16,Male,White
40059,55,Male,Hispanic
40060,32,Female,Hispanic
40061,53,Male,White
40062,17,Male,White
40063,5,Male,Black
40064,34,Male,Asian
40065,52,Female,Hispanic
40066,92,Female,White
40067,25,Female,Hispanic
40068,22,Male,White
40069,33,Female,Hispanic
40070,46,Male,Hispanic
40071,56,Female,White
40072,21,Female,White
40073,31,Female,White
40074,57,Male,Hispanic
40075,62,Male,White
40076,53,Male,Hispanic
40077,34,Female,Hispanic
40078,48,Female,Hispanic
40079,13,Female,White
40080,3,Male,Hispanic
40081,64,Female,White
40082,37,Male,Black
40083,5,Female,White
40084,70,Female,Black
40085,0,Male,Black
40086,65,Male,White
40087,52,Male,White
40088,0,Female,White
40089,74,Male,Asian
40090,20,Male,Hispanic
40091,68,Female,White
40092,20,Male,White
40093,20,Female,Hispanic
40094,62,Female,White
40095,50,Male,Black
40096,31,Female,Hispanic
40097,37,Male,Hispanic
40098,28,Female,White
40099,18,Male,Asian
40100,37,Female,White
40101,38,Female,White
40102,47,Male,Hispanic
40103,27,Male,Hispanic
40104,3,Female,White
40105,53,Female,White
40106,66,Female,Hispanic
40107,46,Female,Black
40108,61,Male,White
40109,11,Female,Black
40110,43,Male,Hispanic
40111,17,Male,White
40112,11,Male,White
40113,60,Female,White
40114,61,Female,White
40115,51,Female,Black
40116,44,Male,White
40117,61,Female,Asian
40118,78,Female,White
40119,23,Female,White
40120,31,Female,Black
40121,52,Female,Black
40122,24,Male,Islander
40123,4,Female,White
40124,35,Female,White
40125,36,Male,Hispanic
40126,40,Female,White
40127,4,Male,White
40128,22,Female,White
40129,18,Female,White
40130,28,Female,Black
40131,25,Male,Black
40132,11,Female,Hispanic
40133,21,Female,Asian
40134,14,Male,Hispanic
40135,50,Female,Hispanic
40136,11,Male,White
40137,0,Male,White
40138,47,Female,Asian
40139,24,Female,White
40140,90,Male,Black
40141,24,Female,Hispanic
40142,23,Male,White
40143,72,Male,White
40144,6,Male,Black
40145,30,Male,Black
40146,73,Male,White
40147,10,Male,White
40148,36,Female,White
40149,45,Female,Black
40150,62,Female,Hispanic
40151,14,Female,White
40152,28,Male,Hispanic
40153,26,Male,White
40154,20,Female,White
40155,3,Male,White
40156,37,Female,Black
40157,82,Male,White
40158,40,Male,White
40159,53,Female,White
40160,54,Male,White
40161,3,Male,Hispanic
40162,41,Female,Black
40163,8,Female,Asian
40164,32,Female,Hispanic
40165,21,Female,White
40166,24,Female,Two
40167,97,Female,Hispanic
40168,25,Male,White
40169,71,Male,Hispanic
40170,52,Male,White
40171,23,Male,White
40172,14,Male,Asian
40173,48,Female,White
40174,26,Female,White
40175,52,Female,Hispanic
40176,3,Female,Hispanic
40177,62,Male,Hispanic
40178,10,Female,Two
40179,8,Female,Black
40180,16,Female,White
40181,8,Female,White
40182,24,Female,White
40183,20,Male,Two
40184,58,Female,White
40185,36,Male,Black
40186,23,Female,Hispanic
40187,61,Female,Hispanic
40188,5,Male,Hispanic
40189,25,Male,Black
40190,48,Male,White
40191,58,Male,White
40192,7,Female,Hispanic
40193,13,Female,White
40194,70,Female,White
40195,53,Male,Hispanic
40196,68,Female,Black
40197,41,Male,Asian
40198,4,Female,Hispanic
40199,45,Female,White
40200,21,Male,White
40201,36,Male,White
40202,58,Female,Black
40203,71,Male,White
40204,7,Female,Hispanic
40205,15,Male,Hispanic
40206,58,Male,Black
40207,71,Male,Black
40208,56,Female,Hispanic
40209,27,Male,White
40210,74,Male,Black
40211,78,Female,Black
40212,57,Male,Black
40213,48,Male,Black
40214,63,Male,White
40215,30,Female,Hispanic
40216,11,Male,Hispanic
40217,22,Male,White
40218,24,Male,White
40219,8,Female,Hispanic
40220,55,Male,White
40221,73,Female,Other
40222,51,Female,White
40223,18,Male,White
40224,3,Female,Black
40225,26,Male,Hispanic
40226,25,Male,Hispanic
40227,36,Male,Hispanic
40228,44,Female,Hispanic
40229,66,Female,White
40230,61,Male,White
40231,68,Female,White
40232,14,Female,Hispanic
40233,46,Female,White
40234,24,Female,White
40235,47,Female,White
40236,66,Female,White
40237,48,Male,White
40238,11,Male,Hispanic
40239,75,Male,White
40240,22,Female,Black
40241,57,Female,Hispanic
40242,12,Female,Hispanic
40243,52,Female,White
40244,37,Female,Hispanic
40245,74,Female,Hispanic
40246,5,Male,Black
40247,65,Female,White
40248,47,Female,Black
40249,5,Female,Black
40250,27,Male,White
40251,13,Female,Two
40252,51,Female,Black
40253,2,Male,White
40254,60,Male,Black
40255,22,Female,Two
40256,77,Female,Black
40257,51,Female,White
40258,52,Female,Hispanic
40259,11,Male,White
40260,31,Male,Black
40261,54,Male,Black
40262,17,Female,Hispanic
40263,72,Female,Black
40264,53,Female,White
40265,44,Female,White
40266,15,Female,Asian
40267,54,Female,Hispanic
40268,6,Male,White
40269,8,Female,White
40270,16,Male,White
40271,4,Female,White
40272,35,Female,White
40273,53,Male,White
40274,62,Female,White
40275,22,Female,White
40276,62,Male,White
40277,36,Female,Hispanic
40278,70,Female,Black
40279,65,Female,White
40280,54,Female,Black
40281,60,Male,White
40282,13,Female,Hispanic
40283,47,Female,Black
40284,67,Female,White
40285,17,Female,Black
40286,41,Male,Black
40287,23,Female,White
40288,45,Female,Hispanic
40289,50,Male,Hispanic
40290,46,Female,White
40291,71,Male,Hispanic
40292,34,Female,Hispanic
40293,32,Female,Black
40294,14,Male,Hispanic
40295,36,Male,White
40296,22,Female,Hispanic
40297,51,Female,White
40298,62,Female,White
40299,28,Male,White
40300,10,Female,White
40301,81,Female,White
40302,15,Female,Hispanic
40303,70,Male,White
40304,62,Female,Hispanic
40305,28,Female,Hispanic
40306,25,Male,White
40307,35,Female,Hispanic
40308,32,Female,Black
40309,27,Male,Black
40310,55,Female,Hispanic
40311,55,Male,White
40312,72,Female,Black
40313,48,Female,Black
40314,22,Female,Asian
40315,55,Male,Asian
40316,76,Female,White
40317,51,Female,White
40318,78,Female,White
40319,1,Female,Two
40320,44,Male,White
40321,87,Male,Hispanic
40322,20,Female,Black
40323,30,Female,White
40324,13,Female,Black
40325,63,Female,Hispanic
40326,51,Female,White
40327,54,Male,Hispanic
40328,63,Female,White
40329,43,Female,White
40330,31,Female,Hispanic
40331,42,Male,White
40332,11,Female,White
40333,18,Male,White
40334,66,Male,Black
40335,46,Male,Hispanic
40336,68,Female,Black
40337,21,Male,White
40338,65,Female,White
40339,73,Female,Black
40340,24,Male,Black
40341,43,Female,White
40342,48,Female,Black
40343,23,Male,Black
40344,57,Male,White
40345,44,Female,White
